GEO_ID,VARIABLE,VARIABLE_NAME,DATE,VALUE,UNIT
country/GAB,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2000-01-01,5080483628.30574000000,USD
country/GAB,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1991-01-01,5402919788.23153000000,USD
country/GAB,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1977-01-01,2809349074.17738000000,USD
country/CRI,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1971-01-01,1077147482.51074000000,USD
country/CRI,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2014-01-01,52016408923.92890000000,USD
country/CRI,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1986-01-01,4418983870.96774000000,USD
country/CRI,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1985-01-01,3919203960.39604000000,USD
country/CRI,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1988-01-01,4614629898.40348000000,USD
country/CRI,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2021-01-01,64616482167.74750000000,USD
country/CRI,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1992-01-01,8564041894.92938000000,USD
country/CYM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2017-01-01,5166281293.18715000000,USD
country/CYM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2018-01-01,5530178498.90783000000,USD
country/ZMB,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2000-01-01,3600631918.50658000000,USD
country/ZMB,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2018-01-01,26311506435.05980000000,USD
country/ZMB,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1980-01-01,3884530853.76162000000,USD
country/DMA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2005-01-01,364255555.55556000000,USD
country/DMA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2017-01-01,521551851.85185000000,USD
country/DMA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1989-01-01,185137242.96296000000,USD
country/DMA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1982-01-01,89527576.66667000000,USD
country/DMA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2016-01-01,576229629.62963000000,USD
country/DMA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1994-01-01,264374074.07407000000,USD
country/DMA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1986-01-01,135161958.51852000000,USD
country/DMA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1984-01-01,109157070.74074000000,USD
country/PNG,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2004-01-01,3927157866.96465000000,USD
country/PNG,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1998-01-01,3789443014.61662000000,USD
country/PNG,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1973-01-01,1299079580.23649000000,USD
country/PNG,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2019-01-01,24751069237.99770000000,USD
country/PNG,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2006-01-01,8354911621.97941000000,USD
country/PNG,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2016-01-01,20758874952.58050000000,USD
country/PNG,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2001-01-01,3081024212.42924000000,USD
country/PNG,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2007-01-01,9545029480.82223000000,USD
country/PSE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2017-01-01,16128000000.00000000000,USD
country/PSE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2013-01-01,13515500000.00000000000,USD
country/DMA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2012-01-01,485996296.29630000000,USD
country/GIN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2013-01-01,8376613880.25749000000,USD
country/GIN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2007-01-01,6281917649.66709000000,USD
country/IRN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1982-01-01,125948756439.48500000000,USD
country/IRN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1976-01-01,68055295080.75380000000,USD
country/IRN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1968-01-01,8623172951.27486000000,USD
country/IRN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2017-01-01,486630147094.69000000000,USD
country/IRN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2007-01-01,349881601458.56000000000,USD
country/IRN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1964-01-01,5379845642.32154000000,USD
country/IRN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1974-01-01,46209092072.13830000000,USD
country/IRN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2000-01-01,109591707802.21600000000,USD
country/IRN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1978-01-01,77994316621.48140000000,USD
country/IRN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2019-01-01,283649531542.63100000000,USD
country/NIC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1964-01-01,347119918.15858000000,USD
country/NIC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1988-01-01,2630900095.60219000000,USD
country/NIC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1983-01-01,2753100057.78802000000,USD
country/NIC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2013-01-01,10982954744.44150000000,USD
country/NIC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2005-01-01,6321324455.16941000000,USD
country/NIC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2018-01-01,13025266513.31670000000,USD
country/NIC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1991-01-01,1488804123.71134000000,USD
country/COD,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1973-01-01,7870239461.07784000000,USD
country/COD,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2016-01-01,37134801548.83600000000,USD
country/COD,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1962-01-01,3779841428.57143000000,USD
country/COD,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1994-01-01,5820382248.28202000000,USD
country/COD,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1966-01-01,4532660181.81818000000,USD
country/COD,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2012-01-01,29306235295.33710000000,USD
country/COD,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2021-01-01,55350968593.05970000000,USD
country/COD,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2006-01-01,14451901696.38780000000,USD
country/COD,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1999-01-01,4711259427.27273000000,USD
country/COD,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1986-01-01,8095367168.21769000000,USD
country/COD,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1995-01-01,5643439376.10491000000,USD
country/COD,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1961-01-01,3086746857.14286000000,USD
country/COD,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2009-01-01,18648372544.79840000000,USD
country/COD,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2014-01-01,35909040943.88500000000,USD
country/COD,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1960-01-01,3359404117.64706000000,USD
country/MWI,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2016-01-01,7909868618.46366000000,USD
country/MWI,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1980-01-01,1801157516.23043000000,USD
country/MWI,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2015-01-01,9219474373.16418000000,USD
country/MWI,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2013-01-01,8031571927.62055000000,USD
country/LUX,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1971-01-01,1518773421.37846000000,USD
country/LUX,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1972-01-01,1901697369.62698000000,USD
country/LUX,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2021-01-01,85506243833.78160000000,USD
country/LUX,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2001-01-01,21387533703.23270000000,USD
country/HTI,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1989-01-01,2736243800.00000000000,USD
country/HTI,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1968-01-01,367968799.70563000000,USD
country/HTI,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2018-01-01,16403864521.41210000000,USD
country/USA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1988-01-01,5236438000000.00000000000,USD
country/USA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1977-01-01,2081826000000.00000000000,USD
country/USA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1980-01-01,2857307000000.00000000000,USD
country/USA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1971-01-01,1164850000000.00000000000,USD
country/USA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1993-01-01,6858559000000.00000000000,USD
country/MUS,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2002-01-01,4841310239.63687000000,USD
country/MUS,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1997-01-01,4187375887.41175000000,USD
country/MUS,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1989-01-01,2181935024.14244000000,USD
country/MUS,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1995-01-01,4040342060.18334000000,USD
country/DEU,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1977-01-01,600498238019.03500000000,USD
country/DEU,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2014-01-01,3889093051023.45000000000,USD
country/DEU,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2001-01-01,1945790973803.15000000000,USD
country/ZWE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1983-01-01,7764067000.00000000000,USD
country/ZWE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1974-01-01,3982161400.00000000000,USD
country/ZWE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1994-01-01,6890675000.00000000000,USD
country/ZWE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2013-01-01,19091020000.00000000000,USD
country/KIR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2007-01-01,132674795.88059000000,USD
country/KIR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2013-01-01,184543103.72112000000,USD
country/KIR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2011-01-01,180672664.75879000000,USD
country/KIR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2020-01-01,177553260.10883000000,USD
country/KIR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1989-01-01,44282893.88712000000,USD
country/KAZ,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2010-01-01,148047348240.64300000000,USD
country/KAZ,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1996-01-01,21035357832.69770000000,USD
country/KAZ,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1990-01-01,26932729102.73710000000,USD
country/KAZ,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2005-01-01,57123671733.89520000000,USD
country/FRA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1992-01-01,1401465923172.24000000000,USD
country/FRA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2002-01-01,1501409382971.38000000000,USD
country/FRA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2007-01-01,2660591246211.77000000000,USD
country/FRA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2016-01-01,2472964344587.23000000000,USD
country/GRC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2000-01-01,130457756628.43600000000,USD
country/GRC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1963-01-01,5895278024.09202000000,USD
country/GRC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1995-01-01,136878365936.16700000000,USD
country/GRC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1971-01-01,14591750000.00000000000,USD
country/GRC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1986-01-01,56379593476.14410000000,USD
country/CAN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1960-01-01,40462398501.88580000000,USD
country/CAN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1991-01-01,612513895512.60900000000,USD
country/CAN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2007-01-01,1468820407783.26000000000,USD
country/CAN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2018-01-01,1725297938435.76000000000,USD
country/CAN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2001-01-01,738962729044.52500000000,USD
country/EGY,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1974-01-01,9228963224.60004000000,USD
country/EGY,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2006-01-01,107426086956.52200000000,USD
country/EGY,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2010-01-01,218983666061.70600000000,USD
country/EGY,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2017-01-01,248362771739.13000000000,USD
country/BRA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1984-01-01,188339974086.58000000000,USD
country/SYC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1978-01-01,85552369.91459000000,USD
country/SYC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2003-01-01,750847276.44171000000,USD
country/MMR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1990-01-01,2036373522.68939000000,USD
country/MMR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1993-01-01,2809748387.09677000000,USD
country/MMR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1989-01-01,1674823310.86252000000,USD
country/CIV,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1967-01-01,1082922725.79069000000,USD
country/CAF,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2008-01-01,1993407886.56402000000,USD
country/CAF,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2001-01-01,932648604.42058000000,USD
country/CHN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1964-01-01,59708127657.73180000000,USD
country/CHN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2019-01-01,14279968485748.00000000000,USD
country/CHN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2002-01-01,1470557565965.51000000000,USD
country/CHN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1973-01-01,138543203562.72400000000,USD
country/BTN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1989-01-01,264798626.16252000000,USD
country/MUS,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2019-01-01,14436347115.28930000000,USD
country/MUS,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2014-01-01,13074130094.37230000000,USD
country/DEU,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2010-01-01,3399667820000.09000000000,USD
country/ZWE,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2018-01-01,34156069918.06090000000,USD
country/KIR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1991-01-01,47516824.00664000000,USD
country/KIR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1982-01-01,40573595.72561000000,USD
country/KAZ,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1995-01-01,20374302652.38190000000,USD
country/KAZ,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2012-01-01,207998568865.78900000000,USD
country/KAZ,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1994-01-01,21250792886.10540000000,USD
country/KAZ,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2009-01-01,115308687201.97000000000,USD
country/FRA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1993-01-01,1322815612694.00000000000,USD
country/FRA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1962-01-01,75607529809.92880000000,USD
country/FRA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2013-01-01,2811876903329.05000000000,USD
country/GRC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2012-01-01,242029307133.40800000000,USD
country/GRC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2018-01-01,212049447242.10700000000,USD
country/GRC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1975-01-01,28525876726.88630000000,USD
country/GRC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2010-01-01,297124961971.50800000000,USD
country/CAN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1998-01-01,633997734246.94500000000,USD
country/CAN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2015-01-01,1556508816217.14000000000,USD
country/EGY,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2015-01-01,329366576819.40700000000,USD
country/EGY,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1983-01-01,30966239813.73690000000,USD
country/EGY,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2013-01-01,288434108527.13200000000,USD
country/EGY,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2014-01-01,305595408895.26500000000,USD
country/EGY,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1975-01-01,11632178868.91710000000,USD
country/EGY,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1982-01-01,27655172413.79310000000,USD
country/BRA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2000-01-01,655448188246.11000000000,USD
country/BRA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2020-01-01,1476107292036.59000000000,USD
country/BRA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2014-01-01,2456043766063.50000000000,USD
country/BRA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1968-01-01,33930457425.26130000000,USD
country/BRA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1982-01-01,271314113768.41700000000,USD
country/SYC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1966-01-01,16443034.56122000000,USD
country/SYC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1996-01-01,535250347.08948000000,USD
country/MDV,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2010-01-01,2588176054.68750000000,USD
country/ASM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2017-01-01,612000000.00000000000,USD
country/ASM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2018-01-01,639000000.00000000000,USD
country/MMR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2015-01-01,63045306513.93170000000,USD
country/MMR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1970-01-01,578992638.82910000000,USD
country/MMR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1975-01-01,1128484859.02503000000,USD
country/CIV,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1965-01-01,919771228.03652000000,USD
country/CIV,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1991-01-01,10492628587.85920000000,USD
country/CIV,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2021-01-01,71811075954.67600000000,USD
country/CIV,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1999-01-01,18870992455.73040000000,USD
country/CIV,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2010-01-01,34936307964.32130000000,USD
country/CIV,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2008-01-01,34078240260.18720000000,USD
country/CAF,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1962-01-01,124482773.99232000000,USD
country/CAF,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1960-01-01,112155598.30994000000,USD
country/CAF,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1986-01-01,1122265014.86379000000,USD
country/CAF,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1971-01-01,201450800.05656000000,USD
country/CHN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1981-01-01,195866382432.54000000000,USD
country/CHN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1995-01-01,734484863889.36000000000,USD
country/CHN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1985-01-01,309488028132.65300000000,USD
country/CHN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1970-01-01,92602638697.41560000000,USD
country/CHN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2011-01-01,7551545321799.88000000000,USD
country/BTN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1988-01-01,272298060.01976000000,USD
country/MUS,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1986-01-01,1462904781.85454000000,USD
country/KIR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1988-01-01,44534439.31532000000,USD
country/KIR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2005-01-01,112136227.79642000000,USD
country/FRA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1986-01-01,771470783218.10800000000,USD
country/GRC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1990-01-01,97891092003.43940000000,USD
country/CAN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1997-01-01,654987932556.60500000000,USD
country/EGY,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2011-01-01,235989672977.62500000000,USD
country/EGY,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2002-01-01,85146067415.73030000000,USD
country/BRA,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1994-01-01,546229749726.26300000000,USD
country/SYC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2011-01-01,1059249939.59333000000,USD
country/MDV,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1980-01-01,42463576.16456000000,USD
country/ASM,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2010-01-01,573000000.00000000000,USD
country/MMR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1985-01-01,1310837294.25837000000,USD
country/MMR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1973-01-01,667038769.09196000000,USD
country/CAF,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2014-01-01,1894813389.88175000000,USD
country/CAF,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1982-01-01,748312391.44208000000,USD
country/CAF,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1993-01-01,1278781259.30117000000,USD
country/CHN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2018-01-01,13894907485398.90000000000,USD
country/CHN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1992-01-01,426915712715.85600000000,USD
country/CHN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1989-01-01,347768051311.74100000000,USD
country/BTN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1998-01-01,363458380.90334000000,USD
country/BTN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2000-01-01,424448931.00725000000,USD
country/BTN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2019-01-01,2535655609.45889000000,USD
country/BTN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2015-01-01,2003596824.31099000000,USD
country/BTN,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2001-01-01,461479580.18354000000,USD
country/VIR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2005-01-01,4428000000.00000000000,USD
country/SYC,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2013-01-01,1324915221.72110000000,USD
country/VIR,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2003-01-01,3443000000.00000000000,USD
country/SGP,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2003-01-01,97646382412.87290000000,USD
country/SGP,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2004-01-01,115033570415.04300000000,USD
country/SGP,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1981-01-01,14175228843.63910000000,USD
country/SGP,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1961-01-01,764629787.60884000000,USD
country/SGP,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,1988-01-01,25371462488.12920000000,USD
country/SGP,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2017-01-01,343272878686.38800000000,USD
country/SGP,Amount_EconomicActivity_GrossDomesticProduction_Nominal,Nominal GDP,2019-01-01,376837488316.97300000000,USD
